#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
344,Las Vegas Raiders,DST,LV,0,2,3,0,4,BYE,-4,9,4,16,-2,-1,8,-4,0,3,5,2.7,43,345
345,David Njoku,TE,CLE,12.5,-,-,-,1.1,1.2,9,2.4,BYE,0,0,0,1,6,2.7,4.6,2.3,3.3,42.8,346
346,Greg Olsen,TE,FA,10.4,0,8.6,6,2.5,-,2.8,0,2.3,4.3,3,-,-,-,-,2,-,3.8,41.9,347
347,Jalen Richard,RB,FA,2,8.6,3.7,2.6,5,-,2.4,2.3,2.7,0,-,-,2.2,6.1,1.2,2.8,-,3.2,41.6,347
347,Isaiah Ford,WR,FA,2.3,11.1,2.4,6.8,3.3,0,-,1.5,-,-,-,-,-,-,3.3,5.7,5.2,4.2,41.6,349
349,James O'Shaughnessy,TE,FA,0.5,6,4.4,3.1,3.5,0,4.7,-,1.4,0,-,2.7,6.1,2.4,1.1,2.8,1.5,2.7,40.2,350
350,Chad Beebe,WR,FA,-,-,1.2,0,1.6,2.3,-,2.1,0,2.6,0,13.8,2,0,3.1,0,11.4,2.9,40.1,351
351,Ross Dwelley,TE,SF,0,1,6.9,0,0,0,0,8.1,6.7,2.7,BYE,0.8,3.9,3,3.8,0,3.1,2.5,40,352
352,Lynn Bowden Jr.,WR,FA,-,0.4,-,0.5,0.4,0,-,-,-,-,-,0,7.2,11.9,7.6,2.6,9,4,39.6,353
353,AJ Dillon,RB,GB,1.4,1.7,0,0.3,BYE,3.1,1.1,4.2,-,-,-,-,-,0,1.8,25.4,0.3,3.6,39.3,354
354,Alfred Morris,RB,FA,-,-,-,-,-,-,-,2.8,7.6,3.4,-,0.8,17,0.7,3.9,1.8,1.2,4.4,39.2,355
355,Aldrick Rosas,K,FA,-,-,-,15,-,-,-,-,-,-,-,9,-,6,2,5,2,6.5,39,355
355,Adam Shaheen,TE,FA,0,0.9,0,0,6.8,12.6,-,0,0,2.4,0,7.2,0,3.6,2,0.8,2.7,2.4,39,357
357,Donald Parham Jr.,TE,LAC,-,-,-,8.4,0,BYE,8.7,0,0,1.8,0,0,3.1,0,0,5.7,11.2,3,38.9,358
358,Chad Hansen,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,12.6,9.1,12.5,1.3,2.6,7.6,38.1,359
359,Jeremy McNichols,RB,FA,0,0.7,1,-,3.6,7.2,0.2,4.9,1,3.9,0.7,2,9.2,1.4,1,1.1,0,2.4,37.9,360
360,DeSean Jackson,WR,FA,5.6,9.4,2.1,-,-,-,6.1,-,-,-,-,-,-,-,-,14.6,-,7.6,37.8,361
361,Deonte Harty,WR,BUF,3.1,4.9,1.5,2.5,-,-,12.6,3.2,4.5,2.4,3,-,-,-,-,-,-,4.2,37.7,362
362,Matt Breida,RB,NYG,2.2,4.4,0.4,6.3,6.4,3.2,-,1.3,-,-,0.4,4.3,-,-,8.6,0,0,3.1,37.5,363
363,Van Jefferson,WR,LAR,3.6,6.4,0,0,0,1.3,1.9,3.3,BYE,2,7.2,0,4.7,0,0,0,7,2.3,37.4,364
364,Dontrelle Inman,WR,FA,3.1,2.7,17.3,4.9,0.3,7,0,-,-,-,-,2,0,-,-,-,0,3.7,37.3,365
365,Tyler Kroft,TE,MIA,0,0,16.4,1.7,0,1.2,8.4,1.6,6.6,-,-,-,-,-,-,0,-,3.6,35.9,366
366,Mohamed Sanu Sr.,WR,FA,-,0,1.4,0,-,-,-,-,-,-,0,13.2,4.6,4.7,5.8,3.2,2.6,3.6,35.5,367
367,Pharaoh Brown,TE,IND,-,-,0,0,0.9,3.8,0,-,0,9.1,3.2,0,0,-,1.6,3.4,13.3,2.7,35.3,368
368,Detroit Lions,DST,DET,1,-3,7,0,BYE,6,4,0,4,4,6,0,5,-1,-1,4,-1,2.2,35,369
369,Tyler Johnson,WR,LAR,-,-,0,0,8.1,7.2,7.4,4.5,1.6,0,0,0,-,0,0,4,2.1,2.5,34.9,369
369,Tyler Conklin,TE,NYJ,0,0,0,0,0,0,-,0,0,2.1,0,1,1.5,6.5,13.2,5.1,5.5,2.2,34.9,371
371,Byron Pringle,WR,FA,0,0,0,-,2.8,5.6,6,3.7,0,-,3.2,-,-,-,0,0,13.2,2.9,34.5,372
372,Freddie Swain,WR,MIA,2.2,8.6,1.8,4.2,2.4,-,0,0,0,5.2,0,0,0,9.2,0.8,0,0,2.2,34.4,373
373,Jake Luton,QB,FA,-,-,-,-,-,-,-,-,22.5,9.8,2,-,-,-,-,-,-,11.4,34.3,374
374,Marcedes Lewis,TE,FA,0,0.9,8.3,-,-,0,1.4,0,6.6,0,1.3,8.6,4.1,1.1,0,0,1.4,2.2,33.7,375
375,Josh Adams,RB,FA,9.2,0,-,-,-,-,-,-,-,-,-,0.1,7.4,4,0,0,12.9,4.2,33.6,376
376,Isaiah Wright,WR,FA,0,-,5,4.9,0.8,4.6,-,-,2.5,8.9,1.2,0,1,1.4,2.5,0,0,2.3,32.8,377
377,Chris Thompson,RB,FA,1.6,10.2,6.3,0,5.7,3,-,-,5.8,0,-,-,-,-,-,-,-,4.1,32.6,378
378,Devonta Freeman,RB,FA,-,-,1,8.8,15.7,6.2,0.8,-,-,-,-,-,-,-,-,-,-,6.5,32.5,378
378,Marcus Johnson,WR,FA,-,-,-,3.2,6.8,13.3,-,4.9,2.4,0,1.9,0,0,0,0,-,-,3,32.5,380
380,O.J. Howard,TE,LV,11.6,1.6,6.4,12.5,-,BYE,-,-,-,-,-,-,-,-,-,-,-,8,32.1,381
381,Jeff Driskel,QB,ARI,-,19.7,11.4,0.9,-,-,-,BYE,-,-,-,-,-,-,-,-,-,10.7,32.1,382
382,Rodney Smith,RB,FA,-,-,-,-,-,-,-,-,-,2,2.9,1.8,-,3.4,6.2,4.8,10.9,4.6,32,383
383,Jesse James,TE,NO,0,0,10.3,3.6,-,0.8,0,2.8,0.5,1.9,0.8,1.5,7.4,0,1.6,0,0.7,2,31.9,384
384,Marquez Callaway,WR,DEN,-,0,0,2.1,5.4,-,11.5,-,2.1,0,0,0,-,-,-,4.1,6.6,2.9,31.8,385
385,Royce Freeman,RB,FA,1.7,2,4.5,2.2,-,3.5,2.2,0,0,3.6,0,5,0,0,0.4,3.3,2.7,1.9,31.1,386
386,Bryan Edwards,WR,NO,1.4,5.2,5.8,-,-,BYE,-,-,0,2.1,0.6,2,0,0,0,1.6,12.1,2.6,30.8,387
387,Adam Trautman,TE,DEN,0,2.2,2.7,0,BYE,-,0,0,11.4,0,2.4,1.3,2.4,1.7,0,5.5,1,2,30.6,388
388,Ian Thomas,TE,CAR,2.6,0,1.4,7.5,0,1.4,1.6,4.3,1.3,1.2,0,0.9,BYE,3.5,4.4,0,0.4,1.9,30.5,389
389,Nick Boyle,TE,FA,1.3,1.6,7,1.4,0.7,10.8,-,0,6.6,0.9,-,-,-,-,-,-,-,3.4,30.3,390
390,Jordan Howard,RB,FA,6.7,6.4,6.1,0.4,-,-,-,-,7.9,-,-,-,1.9,-,-,0.8,-,4.3,30.2,391
391,Mike Nugent,K,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,14,8,7,1,7.5,30,392
392,Darwin Thompson,RB,FA,0,2.1,-0.9,-,0,1.7,-,0.3,0,-,0,0,0,0,-,0,26.5,2.3,29.7,393
393,Mack Hollins,WR,ATL,0,0,0,0,0,0,-,0,7.6,0.6,1.4,2.9,1.2,9.1,2.8,5.2,-1.2,1.9,29.6,394
394,Zay Jones,WR,JAC,0,8,4.7,5.2,0.7,-,0,0,0,1.1,2.3,0.8,0,1.2,1.4,0,4.2,1.8,29.6,395
395,Foster Moreau,TE,NO,0,3.6,9.5,1.3,0,BYE,0,0,0,0,0,0,0,11.2,2.7,0,1.2,1.8,29.5,396
396,Travis Homer,RB,CHI,1.3,2.1,1.9,7.3,1.4,-,1,0.4,9.5,3.4,BYE,-,-,-,-,-,-,3.1,28.3,397
397,Josh Lambo,K,FA,12,6,-,-,-,-,1,-,9,-,-,-,-,-,-,-,-,7,28,398
398,Bisi Johnson,WR,FA,7.1,2.9,0,0,1.8,0,-,0,0,0,1.4,12.9,0,0,0,1.8,0,1.7,27.9,399
399,JaMycal Hasty,RB,JAC,-,-,2.3,0,0,3.7,7.8,9.6,2.3,1.9,-,-,-,-,-,-,-,3.5,27.6,400
400,Austin Seibert,K,FA,0,-,-,-,-,-,-,-,-,-,-,-,-,1,9,14,3,5.4,27,401
401,Marcus Mariota,QB,PHI,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,26.8,-,-,26.8,26.8,402
402,Ameer Abdullah,RB,LV,0,0,0,0,0,1.3,-,0,8.7,0,0,0,3.4,3.1,0,1.3,8.2,1.6,26,403
403,Kenny Stills,WR,FA,0,2.6,5,10.9,1.9,0,4.4,-,0,1.1,0,-,-,-,-,-,-,2.6,25.9,404
404,Jason Witten,TE,FA,0.7,0.8,0,8.8,1.6,-,1.1,3.1,0.5,0,6.6,0,0,0,0,2.2,0,1.6,25.4,405
405,Jeff Smith,WR,NYG,-,-,-,11.6,3.8,1.3,0,4.4,0,-,1,1.2,-,1.9,0,0,0,2.1,25.2,406
406,Dare Ogunbowale,RB,HOU,-,0,0,0,0,0,0,BYE,0,1,0,-,0.7,1.7,3,9.3,9.2,1.8,24.9,407
407,KeeSean Johnson,WR,BUF,-,-,3.4,-,1,-,-,-,-,-,BYE,1.2,4.7,1.4,4.8,6,2.3,3.1,24.8,408
408,Ryan Izzo,TE,FA,3,2.9,0,0,-,3.3,1.3,3.4,0,2.5,6.9,0,1.1,-,-,-,-,2,24.4,409
409,Cameron Batson,WR,FA,-,4.7,0,-,-,1.8,-,-,1.1,1.8,3.5,0.5,8.9,0,0,1.7,0,2,24,410
410,Mike Thomas,WR,BAL,2.7,11.1,1.9,1,-0.8,1.5,6.4,0,-,0,-,-,0,0,0,0,0,1.7,23.8,410
410,John Hightower,WR,LAC,0.3,0,2.9,3.2,4.8,5.5,6.4,0,-,0,0,0.6,0,-,-,-,0.1,1.8,23.8,412
412,Chad Henne,QB,FA,-,-,-,-,-,-,6.3,0.7,-,-,-,-,-,-,-,-,16.7,7.9,23.7,413
413,Brandon Powell,WR,MIN,0,0,4.2,0,0,0,0.9,0,7.8,-,0.3,7.4,1.4,1.4,1.5,-1.3,-,1.6,23.6,413
413,Albert Okwuegbunam,TE,DEN,-,-,-,-,BYE,5.5,9.5,7.4,1.2,-,-,-,-,-,-,-,-,5.9,23.6,415
415,KhaDarel Hodge,WR,ATL,1.7,4.9,0,-,-,-,-,0,-,0,8.8,4.6,-,-,0,-,3.5,2.6,23.5,416
416,Alec Ingold,RB,MIA,0,7.5,1.6,3.8,3.5,-,2.6,0.3,1.1,0,1.6,0,0.7,0.5,0.2,0,0,1.5,23.4,416
416,Jace Sternberger,TE,FA,0,0,5.1,0,-,0,6.8,6.1,0.6,0,3.8,1,0,-,-,-,-,2,23.4,418
418,Gunner Olszewski,WR,PIT,-,-,-,1.6,-,0,0,0.6,2,0,0,0.1,16.3,0,0,0,2.4,1.8,23,419
419,Kalif Raymond,WR,DET,0,0,13,-,3.6,4.7,0,1.6,0,0,0,0,0,0,-,0,0,1.5,22.9,420
420,Noah Brown,WR,HOU,0,3.8,1.4,6.3,0,2.5,0,0,0,-,1.1,0,5.5,0,2.2,0,0,1.4,22.8,421
421,Jamal Agnew,WR,JAC,0,0.5,3.2,0.8,-,2.7,0,1.1,-,-,2.5,0,3.4,2,2.5,6,-2,1.6,22.7,422
422,Nick Vannett,TE,FA,-0.1,0,-,1.2,-,1.2,3.5,0,1.6,0,3.4,0,1.7,10,0,0,0,1.5,22.5,423
423,Ray-Ray McCloud III,WR,SF,0,0,0,-,9,0,2.2,1.1,2.6,1.3,4.3,-0.7,1.4,0,0.3,0,0.7,1.4,22.2,424
424,Auden Tate,WR,ARI,0,-,3.9,2,1.7,-,0,10,-,3.4,1,0,-,-,-,-,-,2.4,22,425
425,Equanimeous St. Brown,WR,CHI,-,-,-,-,-,0,0,1.7,0,0,2.8,5.6,1.2,2,0,8.6,0,1.8,21.9,426
426,C.J. Ham,RB,MIN,0,0.4,1.6,0.2,0,0,BYE,0.2,0,1.3,0,1,7.7,3.7,0,-,5.4,1.4,21.5,427
427,Ryan Finley,QB,FA,-,-,0,-,-,-,-,-,-,-,2.1,-,0.6,0.2,18.3,-,-,4.2,21.2,428
428,Matthew Wright,K,FA,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,4,12,7,21,429
429,Antonio Williams,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.8,20.8,20.8,429
429,Ke'Shawn Vaughn,RB,TB,-,0,-,9.6,-0.5,4.2,0,0,-,-,-,-,BYE,-0.3,0.4,7.4,0,2.1,20.8,431
431,LeSean McCoy,RB,FA,0.7,4.6,3.4,1.1,-,1.2,-,-,-,0,-,0,-,4,4.7,1,-,2.1,20.7,432
432,Tyler Ervin,RB,FA,4.9,0.9,2.3,1.3,-,-,-,1.2,9.2,0.8,-,-,0,-,-,-,-,2.6,20.6,432
432,Christian Blake,WR,FA,0,0,0,6.2,0,1,0,2.4,4.6,-,3.8,2.2,0,0,0.4,0,0,1.3,20.6,432
432,Alex Collins,RB,FA,-,-,-,-,-,-,-,-,0.5,11.2,-,-,-,-,-,-,8.9,6.9,20.6,435
435,Jacoby Brissett,QB,WAS,0,-,0.7,-,-,-,-,BYE,0,6.2,0.9,12.3,0.1,-0.2,0.2,0.1,0.3,1.9,20.6,436
436,Alshon Jeffery,WR,FA,-,-,-,-,-,-,-,-,-,0,0,2.5,0,8,7.3,2.7,-,2.9,20.5,437
437,Kaden Smith,TE,IND,2.7,0.9,1.8,1.5,1.2,3,0,1.1,1.3,2.2,-,-,0.8,1.1,0.5,0,2.1,1.3,20.2,437
437,Maxx Williams,TE,FA,0,-,-,-,-,-,-,-,6.9,0,3.9,2,0,2.7,4.7,-,0,2.2,20.2,437
437,Malcolm Perry,WR,FA,-,-,-,-,-,-,-,1,0,3.7,3.8,1.3,-,1,0.4,0,9,2.2,20.2,440
440,Quez Watkins,WR,PHI,-,-,-,-,0,0,-,-,BYE,-,-,-,-,0.8,11.5,6.7,1.1,3.4,20.1,441
441,Chase McLaughlin,K,TB,-,-,-,-,-,-,-,-,-,10,4,-,4,-,-,-,2,5,20,442
442,Laquon Treadwell,WR,BAL,-,-,-,-,-,-,BYE,-,-,-,-,-,0,7.4,1.9,8.1,2.5,4,19.9,443
443,Anthony McFarland Jr.,RB,PIT,-,-,5.4,BYE,0.6,1.3,0.6,0.1,3.2,-,0.3,3.1,1.5,-,1.9,-,1.7,1.8,19.7,444
444,D'Ernest Johnson,RB,JAC,0.5,0,0,9.5,4.1,0.1,0.3,1.6,-,0,0,0,1,0,2.4,0,0,1.2,19.5,445
445,MyCole Pruitt,TE,FA,6.6,0,2.6,-,-,-,0,0,0,-,-,-,8.7,0,1.5,0,0,1.8,19.4,446
446,Mason Rudolph,QB,PIT,-,-,-,BYE,-,-0.1,-,-,0.1,0,-0.4,-,-,-,-,-,19.7,3.9,19.4,447
447,Colt McCoy,QB,ARI,-,-,-,-,-,-,-,BYE,-,-,-,1.9,9.4,-1.3,9.1,-,-,4.8,19.2,447
447,Darrell Daniels,TE,FA,0,0,3.4,0,4.7,0.6,0,-,8.6,0,-,-,-,-,0.7,1.2,0,1.6,19.2,447
447,Trayveon Williams,RB,CIN,-,-,-,-,-,-,0,0,BYE,2.2,0,1.6,0,5.8,0.8,0.6,8.2,1.9,19.2,450
450,Geoff Swaim,TE,FA,-,-,-,-,0,2,0,-,-,0,1.4,4.5,0,10.9,-,0,0,1.9,18.8,450
450,Chris Hogan,WR,FA,0.5,10.5,0,4.3,3.5,-,-,-,-,-,-,-,-,-,-,-,-,3.8,18.8,452
452,C.J. Uzomah,TE,NYJ,6.5,12.2,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,9.4,18.7,453
453,Corey Clement,RB,ARI,3.1,0,0.8,0.3,0,0,2.6,3.3,-,6.5,-,0.6,0,0,0,0,1.3,1.2,18.5,454
454,Troy Fumagalli,TE,SF,-,-,-,-,-,-,-,-,-,2.2,0,0,0,7.3,0,0,8.5,2.3,18,455
455,Gabe Nabers,RB,FA,0,0,0,1.4,0,-,0,6.7,6.9,1.4,0,0,0,0.3,0,0,1,1.1,17.7,456
456,Lee Smith,TE,FA,-,-,6.6,-,-,0,-,0,-,0,-,0.8,0,0,0,10.1,0,1.8,17.5,456
456,DeMichael Harris,WR,FA,-,-,-,-,-,4.4,-,-,7.5,2.6,2.5,0.8,-0.3,-,-,0,-,2.5,17.5,458
458,Vance McDonald,TE,FA,0.8,0.8,5,-,0.9,0,2.4,0,0.7,-,-,0,0,0,0,1,5.8,1.2,17.4,459
459,Patrick Laird,RB,TB,1.9,0,0,0,0,0.7,-,0,2.1,1.9,1.3,-1.1,3.2,2.8,4.2,0,0,1.1,17,460
460,Ryan Nall,RB,FA,0,0.7,0,0,0,0,-,0.7,11.5,2.3,-,1.5,0,0,0,0,0,1.1,16.7,460
460,Blake Bell,TE,KC,0,4.4,0,3.4,1.8,0,0,0,0.1,BYE,1.8,0,0.7,1.6,1.7,1.2,0,1,16.7,462
462,Alex Erickson,WR,FA,0,0,0,2.1,0,0,0,0,-,-2,1.5,-0.4,2.7,-0.6,0,11.8,1.5,1,16.6,463
463,D'Onta Foreman,RB,CHI,-,-,-,-,-,-,-,3.7,1.1,8.8,0.1,2.8,0,-,-,-,-,2.8,16.5,464
464,Malik Taylor,WR,NYJ,0,0,0,2.5,-,0,7.6,3.1,0.9,0,0,0,1.9,-,0,0,0,1.1,16,465
465,Jarrett Stidham,QB,DEN,-,-,-,4.7,BYE,-,1.9,-,-,-,-,-,6.2,1.4,-,1.8,-,3.2,15.9,465
465,C.J. Board,WR,FA,2.7,4.7,1.4,0.3,0,1.3,-,-,1.5,0,-,1.6,0.3,0,0,2.1,0,1.1,15.9,467
467,Troymaine Pope,RB,FA,-,-,-,-,0,-,0.6,12,-,0,2.6,0.6,-,-,-,-,-,2.6,15.8,468
468,Reggie Bonnafon,RB,FA,-,-,1.6,14.1,-,-,-,-,-,-,-,-,-,-,-,-,-,7.9,15.7,468
468,T.J. Yeldon,RB,FA,-,-,1.8,0,13.9,-,-,-,-,-,-,-,-,-,-,-,-,5.2,15.7,470
470,Garrett Gilbert,QB,FA,-,-,-,-,-,-,-,-,15.5,-,-,-,-,-,-,-,0,7.8,15.5,471
471,Blaine Gabbert,QB,KC,-,-,-,-,-,0.2,-,-,-0.1,0,-,-,-,-,-,15.2,-,3.8,15.3,471
471,Brett Rypien,QB,LAR,-,-,1.1,14.2,-,-,0,-,BYE,-,-,-,-,-,-,-,-,5.1,15.3,473
473,Darrynton Evans,RB,FA,-,-,0.9,-,1.2,-,-,-,-,-,-,-,-,-,12.7,0.3,0,3,15.1,474
474,DeAndre Washington,RB,FA,-,-,-,-,-,-,1.2,-,-,0.2,-,7,-,6.2,-,-,-,3.7,14.6,474
474,Stephen Anderson,TE,FA,0,0,0,0,0,-,0,0,0,0,0,0,1.1,0,0,6.8,6.7,0.9,14.6,474
474,Josh Hill,TE,FA,0,2.1,0,1.2,0.6,-,0.5,1.2,8.4,0,-,0,0,0.6,0,0,-,1,14.6,477
477,Tarik Cohen,RB,FA,5.7,3.2,5.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8,14.5,478
478,Ty Montgomery,RB,NE,-0.4,3.5,-,-,BYE,-,-,-,-,0,0,-,-,-,-,0,11.2,2.4,14.3,479
479,Chase Daniel,QB,FA,-,-,-,-,-,-,-,-,7.3,-,-,-,-,1.2,2.3,3.4,-,3.5,14.2,480
480,Javon Wims,WR,ARI,6.6,2.7,0,0,0,0,1.3,1.4,-,-,-,-,1.8,0.2,0,0,0,1.1,14,481
481,Mike Boone,RB,HOU,0,0,0,0,1.9,1,-,0,0,0,0,0,0,1.7,0,6.4,2.9,0.9,13.9,482
482,John Wolford,QB,TB,-,-,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,13.8,13.8,13.8,483
483,Dante Pettis,WR,CHI,0,0,0,0,-,-,-,-2,-,-,BYE,-,-,-,-,4.3,11.3,1.9,13.6,483
483,Trent Taylor,WR,CIN,1.7,2,2.5,0,0,1.3,0,4.7,1.4,0,-,0,-,-,0,-,-,1.1,13.6,485
485,P.J. Walker,QB,CHI,-,-,-,-,-,-,-,0.1,-,0.5,12.1,-,-,-,-,-,0.8,3.4,13.5,485
485,Jakob Johnson,RB,LV,0,6.6,1.1,0,-,0,0.6,0,1.6,3,0,0,0.6,0,0,0,0,0.8,13.5,487
487,Ryan Griffin,TE,FA,0,0,0,2.5,0,2.7,0,0,3.8,-,0,0,4.1,0,0,-,0,0.9,13.1,488
488,Justin Watson,WR,KC,1.1,5.8,-,6,-,0,0,0,-,0,0,0,-,0,-,-,0,1.2,12.9,488
488,Patrick Ricard,RB,BAL,-0.7,6.6,0,0,1.2,0,BYE,0,0,0.7,1,-,2.1,0,2,0,0,0.9,12.9,490
490,Austin Mack,WR,FA,-,-,-,-,-,0.6,0,0,9.2,1.4,-,0,0,0,0,0,1.4,1.1,12.6,491
491,Virgil Green,TE,FA,1.5,0,0,0,1.9,-,9.1,-,-,-,-,-,-,-,-,-,-,2.1,12.5,491
491,J.J. Arcega-Whiteside,WR,ATL,0,0,0,-,4.2,2,1.3,0,-,BYE,-,-,-,-,-,-,5,1.6,12.5,493
493,Saquon Barkley,RB,NYG,9.6,2.8,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,6.2,12.4,494
494,Lil'Jordan Humphrey,WR,DEN,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,9.9,0,2.2,4,12.1,494
494,Keith Smith,RB,ATL,0,0.8,0.8,0.9,0.1,0.8,0,0,0.1,BYE,0.9,0,0,0.6,4.7,2.4,0,0.8,12.1,496
496,Tristan Vizcaino,K,DAL,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,12,12,12,496
496,Diontae Spencer,WR,NYJ,0,0,1.2,0,-,0.9,-,-,-,0,0,-,-,6,0,2.4,1.5,1.1,12,498
498,Jaylen Samuels,RB,FA,0.8,0.9,0.1,-,0,0,0.5,0,0,0,-,-,2.7,4.8,2.1,0,0,0.9,11.9,498
498,J.J. Taylor,RB,NE,3.7,-0.1,4.3,-,BYE,-,-,-,-,-,-,-,-,-,0.2,3.8,0,2,11.9,500
500,Parris Campbell,WR,NYG,11,0.7,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,5.9,11.7,501
501,Taylor Heinicke,QB,ATL,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,11.7,-,11.7,11.7,502
502,Devin Asiasi,TE,CIN,0,0,0,-,-,0,-,-,BYE,-,-,-,-,0,0,0,10.9,1.4,10.9,503
503,Tevin Coleman,RB,FA,2.9,5,-,-,-,-,-,2,-,-,-,-,-1.1,0,1.1,0.8,0,1.3,10.7,504
504,Justice Hill,RB,BAL,-,-,-,0,-,0,BYE,0,0,0.8,0,5,0.9,0.4,1.3,0,2.1,0.9,10.5,505
505,Matt Barkley,QB,BUF,-,-,-,-,0.9,-,-,-,-,-,BYE,0,-,-,0,0.1,9.3,2.1,10.3,506
506,C.J. Prosise,RB,FA,-,0,0.1,0,0,0,0,-,-,0.3,2.2,5.9,-,1.7,-,-,-,1,10.2,507
507,Pharoh Cooper,WR,FA,0,0,0,0,1.7,0,0,0,0,0,0,0,-,6.7,0,0,1.4,0.6,9.8,507
507,Luke Stocker,TE,FA,0,0,1.1,0,0.7,0,0,0,1.7,-,0,0,0,0,3.1,1.4,1.8,0.6,9.8,509
509,Dominique Dafney,TE,TB,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1.8,7.8,1.9,9.6,510
510,Artavis Pierce,RB,FA,-,-,-,-,-,0,-,-,0,0.9,-,-,-,-,-,8.6,-0.1,1.9,9.4,511
511,Jaydon Mickens,WR,NYG,0,0,0,0,3.2,0,0,6.1,0,-,BYE,-,-,-,-,-,0,0.9,9.3,511
511,Trace McSorley,QB,NE,-,-,-,-,BYE,-,-,-,-,-,-,8.7,-,0.6,-,-,-,4.7,9.3,511
511,Tyrie Cleveland,WR,PHI,1.2,-,0,0,-,0,0,0,0,-,-,0,1.6,-,-,-,6.5,0.9,9.3,514
514,Tyrod Taylor,QB,NYG,9,-,-,-,-,-,-,-,0,-,BYE,-,-,-,-,-,-,4.5,9,515
515,Joe Reed,WR,CHI,0,0.8,0,-,-,-,7.4,0,0.7,0,0,0,-,-,-,0,0,0.8,8.9,516
516,KJ Hill Jr.,WR,FA,0,0,2,0,1.3,-,-,0,-2,0,0,0,1.2,0.9,5.4,0,0,0.6,8.8,516
516,Devine Ozigbo,RB,FA,-,-,-,-,-,-,0,-,-,-,2,0,0,5,0.9,0.9,0,1.1,8.8,518
518,Chris Streveler,QB,NYJ,0.3,0,0,-,-,-,-,-,-,BYE,0,-,-,-,-,-,8.4,1.7,8.7,518
518,Jake Kumerow,WR,FA,-,-,-,-,-,-,-,-,0,0,-,0,0,0,8.7,-,-,1.5,8.7,520
520,Reggie Gilliam,RB,BUF,0,6.6,0,0,0,0,2,0,0,0,BYE,0,0,0,0,-,-,0.6,8.6,521
521,Ja'Marcus Bradley,WR,PIT,-,-,-,BYE,-,-,-,-,-,-,-,-,0,0,-,8.5,-,2.8,8.5,521
521,Steven Mitchell Jr.,WR,FA,-,-,-,-,-,-,-,-,-,-,-,0,0,5.3,0,0.7,2.5,1.4,8.5,523
523,Damion Ratley,WR,FA,0,0,3.4,4.9,0,-,-,-,-,-,-,-,-,-,-,-,-,1.7,8.3,524
524,Chris Manhertz,TE,DEN,0.9,1.3,0,2.2,0,1.1,0,1.1,0,0,0,1.6,-,0,0,0,0,0.5,8.2,524
524,Theo Riddick,RB,FA,-,-,-,1.3,-,-,-,-,-,-,-,-,1.4,0,-0.5,-,6,1.6,8.2,526
526,Courtland Sutton,WR,DEN,-,8.1,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,-,8.1,8.1,527
527,Demetrius Harris,TE,FA,0,0,3,1.1,1.4,0,2.5,0,0,0,-,0,0,0,0,-,0,0.5,8,528
528,Ashton Dulin,WR,IND,0,1.1,0,0,4.2,0,BYE,1.8,-,-,-,0,0,0,0,0.8,0,0.6,7.9,529
529,Cethan Carter,TE,FA,0,0,0.6,2.9,0,0,-,0.7,-,0,0,1,0,0,0,0,2.6,0.5,7.8,529
529,Anthony Sherman,RB,FA,0.2,0,7,-,0,-,-,-,0,-,0,0,0,0,0,0,0.6,0.7,7.8,531
531,Jonathan Ward,RB,TEN,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,7.6,0.5,7.6,532
532,Trent Sherfield,WR,BUF,0,0,0,0,1.1,0,0,-,0,0,0,-,0,0,0,0,6.4,0.5,7.5,533
533,Nick Keizer,TE,FA,0,0,0,0,0,0.7,2.6,1,0,-,1,0,2,0,0,0,0,0.5,7.3,533
533,Johnny Mundt,TE,MIN,0,0,0,1,0,0,6.3,0,-,0,0,0,0,0,0,0,0,0.5,7.3,535
535,Buddy Howell,RB,FA,0,0,0,0,-,-,0,-,0,0,0,0,0,5,2.2,0,0,0.5,7.2,535
535,Colin Thompson,TE,FA,-,0,0,0,0,0,0,0,0,7.2,0,0,-,0,0,0,0,0.5,7.2,537
537,Deon Yelder,TE,FA,-,-,0,1,0,0,0,1,0,-,0,0.7,0,0,1.1,1.7,1.6,0.5,7.1,537
537,Marlon Mack,RB,FA,7.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.1,7.1,537
537,River Cracraft,WR,MIA,-,-,-,-,-,-,BYE,0,2.3,0,-,0,0,0,2.1,0,2.7,0.8,7.1,537
