"","player","team","position","id","avg_type","pass_att","pass_att_sd","pass_comp","pass_comp_sd","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","injury_status","injury_details","season_year","week"
"62","Jarrett Stidham","DEN","QB","14063","robust",0.975,0.44478,0.6,0.44478,8.075,2.37216,0.075,0,0.025,0,0.125,0.14826,0.55,0.59304,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Blaine Gabbert","KC","QB","10262","robust",0.8,NA,0.5,NA,8.35,2.29803,0.05,0.07413,0,0,0.1,NA,0.15,0.07413,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Sean Clifford","GB","QB","16313","robust",0.7,0.14826,0.45,0,6.2,1.33434,0.075,0,0,0,0.175,0.14826,0.025,0.14826,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Kyren Williams","LAR","RB","15710","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.45,0.756126000000002,89.7,2.52042,0.6725,0.066717,0.136,0.0533736,0.04,0,0,NA,2.8,0.29652,21.52,1.63086,0.115,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Derrick Henry","TEN","RB","12626","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6975,0.96369,71.5,2.757636,0.62,0.029652,0.096,0.0059304,0,NA,0,NA,1.795,0.29652,15.0575,1.460361,0.05,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Christian McCaffrey","SF","RB","13130","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7785003420028,1.36621539294663,80.9825,0.941450999999986,0.7,0.14826,0.096,0.0059304,0,NA,0,NA,4.2775,0.59304,35.765,5.018601,0.3,0.059304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","James Cook","BUF","RB","15715","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8523231673754,1.163841,73,3.7065,0.3,0.14826,0.094,0.00889560000000001,0.01,0,0,NA,3.35,0.81543,30.325,0.815430000000001,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Jonathan Taylor","IND","RB","14802","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,0.919211999999999,73.495,3.7065,0.535,0.088956,0.105,0.00741300000000001,0,NA,0,NA,2.6,0.200151,19.55,0.214977000000002,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Isiah Pacheco","KC","RB","15749","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.425,0.7413,69.17,6.74583,0.525,0.103782,0.099,0.0014826,0,NA,0,NA,2.75,0.29652,19.5225,2.142357,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Devin Singletary","HOU","RB","14080","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4949715158336,0.452235230625033,68.4,5.092731,0.3475,0.022239,0.093,0.0103782,0,NA,0,NA,2.0325,0.378063,14.26,3.350676,0.05,0.051891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Josh Jacobs","LVR","RB","14073","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.345,0.593039999999998,70.455,6.6717,0.35,0.07413,0.066,0.0504084,0,NA,0,NA,2.4,0.229803,17.67,2.060814,0.0425,0.051891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Quadriceps",2023,16
"73","Rachaad White","TB","RB","15721","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.81,0.254069536523899,70.25,3.99560700000001,0.4,0.14826,0.095,0.00741300000000001,0,NA,0,NA,3.425,0.578213999999999,29.23,6.6717,0.19,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Chuba Hubbard","CAR","RB","15261","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9625,0.444780000000001,70.6,1.608621,0.4,0.096369,0.01875,0.0185325,0,NA,0,NA,2.175,0.22239,15.8625,0.778365000000001,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Travis Etienne","JAC","RB","15253","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,0.740387961924183,58.925,1.70499,0.4,0.103782,0.098,0.0029652,0.09,0,0,NA,3.55,0.66717,29.65,2.07564,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Breece Hall","NYJ","RB","15708","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,1.03782,54.75,5.33736,0.3,0,0.01875,0.0185325,0,NA,0,NA,3.9,0.378063,34.645,3.40998,0.1925,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Raheem Mostert","MIA","RB","12447","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.06,0.207564000000001,66.2,2.00151,0.765,0.126021,0.0795,0.022239,0,NA,0,NA,1.5925,0.318759,11.2,1.03782,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Ezekiel Elliott","NE","RB","12625","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.975,0.148260000000002,64.685,4.084563,0.3,0.081543,0.05,0.037065,0.09,0,0,NA,3.4025,0.555975,25.1825,4.4478,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Jahmyr Gibbs","DET","RB","16162","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.793191,56.9,9.110577,0.4,0.00741300000000001,0.011,0.0163086,0,NA,0,NA,3.84,0.22239,25.05,2.44629,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Saquon Barkley","NYG","RB","13604","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0875,0.709635132012852,66.575,2.12753099999999,0.39,0.133434,0.096,0.0059304,0,NA,0,NA,3,0.14826,21.55,2.950374,0.1275,0.066717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Tony Pollard","DAL","RB","14085","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0775,0.59304,57.9,5.018601,0.305,0.00741300000000001,0.093,0.0103782,0.03,0,0,NA,3.1,0.44478,22.05,3.573066,0.065,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","D'Andre Swift","PHI","RB","14797","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.365228716483,0.918533809884711,62.7925,3.876999,0.35,0.07413,0.05,0.037065,0.03,0,0,NA,2.1,0.311346,15.8275,2.572311,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Joe Mixon","CIN","RB","13131","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.125,1.03782,60.65,5.41149,0.5,0.088956,0.01875,0.0185325,0,NA,0,NA,3.2,0.37065,23.3,2.579724,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Ty Chandler","MIN","RB","15723","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.15,1.06627546139009,60.1625,2.37216,0.415,0.044478,0.048,0.0415128,0.01,0,0.01,0,2.15,0.22239,16.9075,2.053401,0.05,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","James Conner","ARI","RB","13146","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.29,1.156428,62.6,2.2239,0.4,0.096369,0.046,0.0459606,0,NA,0,NA,1.91,0.177912,12.045,2.89107,0.05,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Kenneth Walker III","SEA","RB","15711","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.835,0.392888999999999,61.1725,1.92738,0.45,0.088956,0.01875,0.0185325,0,NA,0,NA,1.9,0.14826,16.285,2.2239,0.095,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder",2023,16
"87","Alvin Kamara","NO","RB","13132","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.973266775442,0.368080321270342,57.485,4.492278,0.385,0.022239,0.095,0.00741300000000001,0.06,0,0,NA,4.775,0.37065,37.45,3.513762,0.11,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","David Montgomery","DET","RB","14071","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0.59304,59.9775,4.29954,0.51,0.014826,0.098,0.0029652,0.03,0,0,NA,1.7,0.14826,12.595,0.459605999999999,0.05,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Bijan Robinson","ATL","RB","16161","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0667049065561,0.0741299999999997,59.365,2.2239,0.375,0.111195,0.204,0.0059304,0,NA,0,NA,3.175,0.22239,25.855,0.533735999999999,0.15,0.07413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Javonte Williams","DEN","RB","15256","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.35,0.358498296388815,56.8475,3.980781,0.25,0.037065,0.0795,0.022239,0,NA,0,NA,2.615,0.170499,17.425,2.2239,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Antonio Gibson","WAS","RB","14852","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15754187261491,1.26021,33.3,5.063079,0.1,0.029652,0.086,0.0207564,0,NA,0.01,0,3.335,0.155673,26.4075,1.571556,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Najee Harris","PIT","RB","15254","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.565,0.66717,55.2025,0.808017000000003,0.35,0.0741300000000001,0.096,0.0059304,0,NA,0,NA,1.7025,0.155673,11.6,1.008168,0.085,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Aaron Jones","GB","RB","13319","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.46,1.33434,53.9275,7.183197,0.2725,0.051891,0.092,0.0118608,0,NA,0,NA,2.8,0.29652,21.7,1.401057,0.1,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Devon Achane","MIA","RB","16167","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0175,0.148259999999999,39.95,3.106047,0.4,0.096369,0.098,0.0029652,0,NA,0,NA,2.915,0.400302,21.85,2.2239,0.1,0.029652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Jerome Ford","CLE","RB","15713","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8225,0.593039999999999,48.99,1.512252,0.2,0,0.0795,0.022239,0.01,0,0,NA,2.8,0.29652,19.2925,3.506349,0.1075,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Gus Edwards","BAL","RB","13850","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1135849699549,1.31419892354488,49.3575,3.906651,0.45,0.051891,0.0205,0.022239,0,NA,0,NA,0.9,0,7.905,0.948863999999999,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Jaylen Warren","PIT","RB","15742","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.35,0.7413,47.55,2.846592,0.3,0.066717,0.095,0.00741300000000001,0,NA,0,NA,2.9,0.14826,21.55,2.972613,0.0525,0.037065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Alexander Mattison","MIN","RB","14223","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.00791324496774,0.438592353978347,32.065,0.704235000000002,0.155,0.022239,0.096,0.0059304,0,NA,0,NA,1,0.059304,7.75,0.7413,0.02,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",2023,16
"99","Tyler Allgeier","ATL","RB","15712","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2525,0.896973000000001,41.49,3.736152,0.25,0.022239,0,0,0,NA,0,NA,0.4925,0.422541,4.39,1.971858,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","Kareem Hunt","CLE","RB","13138","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45,1.03782,36.92,9.147642,0.31,0.133434,0,0,0,NA,0,NA,0.97,0.200151,6.33,1.022994,0.015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Khalil Herbert","CHI","RB","15271","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.625,1.430709,40.8,5.63388,0.17,0.044478,0.01875,0.0185325,0,NA,0,NA,1.5,0.526323,11.3,3.33585,0.07,0.00741300000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Chris Rodriguez","WAS","RB","16174","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.51252515392525,1.71974141358085,38.8,8.613906,0.17,0.00741300000000001,0.134,0.0504084,0,NA,0,NA,0.59,0.385476,4,2.216487,0.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","Roschon Johnson","CHI","RB","16175","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.19,1.512252,33.4,10.52646,0.185,0.07413,0.001,0.0014826,0,NA,0,NA,2.3075,0.585627,16.545,2.357334,0.0575,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","AJ Dillon","GB","RB","14805","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.285,1.438122,36.44,5.011188,0.2,0,0,0,0,NA,0,NA,1.3425,0.44478,11.7475,2.527833,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Thumb",2023,16
"105","Dameon Pierce","HOU","RB","15717","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.50190866116616,0.744129781044947,24.905,3.232068,0.115,0.022239,0.0205,0.022239,0,NA,0,NA,0.6,0.29652,4.05,1.786533,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Austin Ekeler","LAC","RB","13404","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.925,0.518909999999999,47.62,2.579724,0.35,0.07413,0.132,0.0474432,0,NA,0,NA,3.8425,0.303933,32.31,2.505594,0.105,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","DOnta Foreman","CHI","RB","13134","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,34.15,7.590912,0.27,0.0452167864136339,0.003,0,0.03,0,0,NA,0.75,0.2935548,6.16,1.6427208,0.035,0.0204528178225558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Personal",2023,16
"108","Clyde Edwards-Helaire","KC","RB","14803","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9325,1.134189,20.2625,3.217242,0.13,0.044478,0.002,0.0029652,0,NA,0,NA,1.5,0.452193,13.4,2.07564,0.0875,0.022239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","Zamir White","LVR","RB","15714","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53,1.04655739741655,13.175,3.765804,0.0975,0.00741300000000001,0.032,0.0474432,0,NA,0,NA,0.638571428571429,0.252042,4.085,1.527078,0.00357142857142857,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Zach Charbonnet","SEA","RB","16169","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,0.59304,30.35,5.1891,0.15,0.07413,0.002,0.0029652,0,NA,0,NA,1.92,0.0889560000000001,13.6825,1.4826,0.05,0.066717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Miles Sanders","CAR","RB","14079","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,0.400302,32.195,3.313611,0.14,0.059304,0.096,0.0059304,0.03,0,0,NA,1.215,0.29652,9,1.85325,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Tyjae Spears","TEN","RB","16165","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1335733806858,0.543264105795233,31.8,1.645686,0.15,0.07413,0.002,0.0029652,0,NA,0.01,0,2.8625,0.259455,22.7,0.444780000000001,0.05,0.044478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Trey Sermon","IND","RB","15257","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49816604890263,0.603916063587837,26.625,4.699842,0.115,0.044478,0.001,0,0,NA,0,NA,0.415,0.474432,2.775,1.749468,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Royce Freeman","FA","RB","13617","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.725,0.526323,19.325,2.179422,0.1,0,0.016,0.0177912,0,NA,0,NA,0.199642857142857,0.038124,1.36857142857143,0.425718,0.00142857142857143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Royce Freeman","LAR","RB","13617","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.725,0.526323,19.325,2.179422,0.1,0,0.016,0.0177912,0,NA,0,NA,0.199642857142857,0.038124,1.36857142857143,0.425718,0.00142857142857143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","Chase Brown","CIN","RB","16181","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,0.748713,28.85,3.639783,0.1075,0.118608,0.002,0.0029652,0,NA,0,NA,1.505,0.44478,12.4,0.644930999999999,0.085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Rico Dowdle","DAL","RB","14823","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,1.30922083239711,21.77,3.736152,0.1125,0.029652,0.001,0.0014826,0,NA,0,NA,1.0275,0.22239,6.4875,2.2239,0.025,0.014826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Justice Hill","BAL","RB","14086","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.348411,24.9175,2.424051,0.125,0.044478,0.062,0.059304,0,NA,0.01,0,1.54,0.59304,9.3,3.11346,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Isaiah Spiller","LAC","RB","15709","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92114681874244,1.527078,23.0875,5.159448,0.1,0.014826,0.002,0,0,NA,0,NA,0.3525,0.14826,2.3,0.770952,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Latavius Murray","BUF","RB","11390","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.69,1.126776,22.9675,4.358844,0.2,0,0,0,0,NA,0,NA,1.1,0.207564,7.525,2.609376,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Kevin Harris","NE","RB","15719","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,2.69065747255171,22.8,10.60059,0.1,0,0.002,0,0,NA,0,NA,0.505,0.44478,3.1925,3.246894,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Dalvin Cook","NYJ","RB","13128","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.965123289168,0.651978422959045,24.225,3.447045,0.1,0,0.097,0.0044478,0,NA,0,NA,1.075,0.14826,7.75,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Ameer Abdullah","LVR","RB","12155","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20823414907461,0.659757,5.8175,3.7065,0.005,0,0,0,0,NA,0,NA,1.1025,0.14826,8.525,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","Jamaal Williams","NO","RB","13139","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54995212668839,0.489399953943571,25.3,2.854005,0.1075,0.022239,0.0205,0.022239,0.03,0,0,NA,0.9,0.088956,5.245,0.474432,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Leonard Fournette","BUF","RB","13129","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,1.097124,15.4,0.59304,0.1,0,0,0,0,NA,0,NA,1.46,0.874734,10.3,5.04084,0.065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Emari Demercado","ARI","RB","16385","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95,1.40847,16.6925,3.7065,0.085,0.022239,0.001,0.0014826,0,NA,0,NA,0.8325,0.311346,5.3475,1.33434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
